0.059471 0.620275	0.0183778	0.579084	0.0074662	0.934317	-0.348462	0.0746289	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151107	-0.177597	-1.53135	-0.0442817	1.81296	0.74847	-0.00108525	9.25105e-05	7.77941e-05	-4.85431e-05	0.000290098	-0.000326985	0.000915405	0.241632	-0.407995	0.598684	-0.0570001	-0.0217249	-0.0511419	0.0113775	-0.00697813	0.0105157	0.00638792	-0.000165798	0.00299759	-0.00390972	0	0	0	0	0	0	0	-0.308651	-0.337762	-0.307115	0.32057	-0.0893087	0.095587	0.0443473	0.0113775	-0.00697813	0.0105157	0.00638792	-0.000165798	0.00299759	-0.00390972	
0.05952 0.620275	0.0183799	0.579086	0.00746583	0.934318	-0.34846	0.0746305	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200597	0.151105	-0.177599	-1.53135	-0.0442823	1.81296	0.748468	0.00103974	-0.000495138	-0.000588412	-3.23621e-05	-1.00519e-05	5.32776e-05	-0.000813883	0.250784	-0.398276	0.599155	-0.0562844	-0.0225218	-0.0511639	-0.00629618	-0.000424321	-0.00594908	0.000146252	0.000153955	-4.98222e-06	0.00256182	0	0	0	0	0	0	0	-0.302814	-0.33629	-0.301555	0.322248	-0.087836	0.0974074	0.0445175	-0.00629618	-0.000424321	-0.00594908	0.000146252	0.000153955	-4.98222e-06	0.00256182	
0.0596 0.620275	0.01838	0.579084	0.00746619	0.934318	-0.34846	0.0746295	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200595	0.151107	-0.177597	-1.53135	-0.0442823	1.81297	0.748469	0.000136347	0.00022672	0.000264343	-2.15747e-05	-6.70129e-06	0.000510236	-0.000542589	0.257017	-0.391171	0.598898	-0.0557969	-0.0231214	-0.0511875	-0.00527772	-0.0070356	-0.00515287	0.00450249	1.42867e-05	0.000964359	0.0019962	0	0	0	0	0	0	0	-0.298545	-0.334967	-0.297489	0.323171	-0.0867891	0.0986498	0.0446459	-0.00527772	-0.0070356	-0.00515287	0.00450249	1.42867e-05	0.000964359	0.0019962	
0.05915 0.620275	0.0183787	0.579081	0.00746739	0.934318	-0.348462	0.0746265	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.151107	-0.177597	-1.53136	-0.0442823	1.81297	0.748472	-0.000558716	0.000151146	0.000181482	-0.00177762	-4.46753e-06	0.000102799	0.00058771	0.261668	-0.387336	0.600297	-0.0555538	-0.0235588	-0.0512265	0.00509445	-0.020488	0.00431537	0.0175693	3.32978e-05	0.00744261	-0.00170948	0	0	0	0	0	0	0	-0.29629	-0.33499	-0.295365	0.324608	-0.0862557	0.099708	0.0447464	0.00509445	-0.020488	0.00431537	0.0175693	3.32978e-05	0.00744261	-0.00170948	
0.05901 0.620275	0.0183787	0.579083	0.00746749	0.934318	-0.348461	0.0746275	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.151107	-0.177597	-1.53135	-0.044283	1.81296	0.748469	-0.000372478	0.000100764	0.000124928	0.000578157	-0.000240337	6.85324e-05	0.000391807	0.266579	-0.385009	0.604139	-0.0553831	-0.0239489	-0.0512915	0.00311131	-0.00187184	0.00299186	0.000870446	0.000630283	1.47148e-05	-0.00112598	0	0	0	0	0	0	0	-0.295002	-0.336457	-0.294187	0.327188	-0.0859304	0.100972	0.0448592	0.00311131	-0.00187184	0.00299186	0.000870446	0.000630283	1.47148e-05	-0.00112598	
0.059011 0.620275	0.0183777	0.579083	0.00746665	0.934317	-0.348464	0.0746283	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151107	-0.177597	-1.53135	-0.0442823	1.81296	0.748474	-0.00080513	6.71762e-05	8.62399e-05	0.000385438	7.71341e-05	4.56883e-05	0.00124455	0.271509	-0.382476	0.606883	-0.0551814	-0.0243632	-0.0513649	0.00928232	-0.00254981	0.0087361	0.00201185	-9.54221e-05	0.000657248	-0.00397228	0	0	0	0	0	0	0	-0.293595	-0.337268	-0.292877	0.329257	-0.0855499	0.102153	0.044986	0.00928232	-0.00254981	0.0087361	0.00201185	-9.54221e-05	0.000657248	-0.00397228	
0.05915 0.620274	0.0183787	0.579085	0.00746657	0.934318	-0.348462	0.0746295	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200595	0.151105	-0.177599	-1.53135	-0.044283	1.81297	0.748471	0.000669672	-0.000512028	-0.000589905	0.000256959	-0.000185936	3.04588e-05	-0.000391004	0.275282	-0.379231	0.606598	-0.0549383	-0.0247509	-0.0514156	-0.00164654	0.00205897	-0.00143781	-0.00178098	0.000640991	-0.000765728	0.0009956	0	0	0	0	0	0	0	-0.291702	-0.336453	-0.291067	0.329759	-0.0850514	0.102902	0.0450942	-0.00164654	0.00205897	-0.00143781	-0.00178098	0.000640991	-0.000765728	0.0009956	
0.059421 0.620274	0.0183786	0.579084	0.00746654	0.934317	-0.348462	0.0746279	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151105	-0.177595	-1.53135	-0.0442823	1.81296	0.748472	-0.000759978	-0.000341352	0.000814818	0.000171306	0.000113401	2.03059e-05	-2.33105e-05	0.276443	-0.375663	0.603767	-0.0546849	-0.0249684	-0.0514214	-0.000175405	-0.000617119	-0.000250778	0.000492228	-0.00045449	0.000144745	1.19188e-05	0	0	0	0	0	0	0	-0.289516	-0.33453	-0.288951	0.328704	-0.0844956	0.102984	0.0451485	-0.000175405	-0.000617119	-0.000250778	0.000492228	-0.00045449	0.000144745	1.19188e-05	
0.05936 0.620274	0.0183819	0.579084	0.00746623	0.934318	-0.348459	0.0746282	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200597	0.151105	-0.177595	-1.53135	-0.0442823	1.81296	0.748471	0.00125659	-0.000227568	0.000544459	-0.00109222	7.5601e-05	1.35373e-05	-0.000252899	0.27439	-0.373829	0.600604	-0.054564	-0.0249086	-0.0513881	-0.0177451	-0.0125426	-0.0170681	0.00971291	-0.00165252	0.00395338	0.00414674	0	0	0	0	0	0	0	-0.288309	-0.332967	-0.287769	0.327008	-0.0842029	0.102435	0.0451278	-0.0177451	-0.0125426	-0.0170681	0.00971291	-0.00165252	0.00395338	0.00414674	
0.059211 0.620275	0.0183779	0.579082	0.00746795	0.934317	-0.348463	0.0746273	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200595	0.151108	-0.177601	-1.53135	-0.044283	1.81296	0.748472	0.000280912	0.00105471	-0.00139933	-7.85341e-05	-0.000186958	-0.000228334	0.000306118	0.271618	-0.37541	0.600527	-0.0546824	-0.0246939	-0.0513331	0.0103039	-0.0173156	0.00947268	0.0136223	0.00178789	0.00546736	-0.00243526	0	0	0	0	0	0	0	-0.289183	-0.333432	-0.288607	0.326582	-0.0844447	0.101937	0.0450436	0.0103039	-0.0173156	0.00947268	0.0136223	0.00178789	0.00546736	-0.00243526	
0.059841 0.620274	0.0183809	0.579084	0.00746612	0.934318	-0.34846	0.0746287	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200595	0.151105	-0.177595	-1.53135	-0.0442823	1.81297	0.74847	0.000187275	-0.000503283	0.000831052	-5.2356e-05	0.00011272	8.51362e-05	-0.000507998	0.270557	-0.378563	0.602955	-0.0549048	-0.0245417	-0.0512609	-0.0105454	-0.00104815	-0.0100527	0.000424047	-0.00105567	-7.43057e-07	0.00292509	0	0	0	0	0	0	0	-0.291047	-0.335134	-0.29041	0.327518	-0.0849424	0.101898	0.044932	-0.0105454	-0.00104815	-0.0100527	0.000424047	-0.00105567	-7.43057e-07	0.00292509	
0.059131 0.620275	0.0183765	0.579083	0.00746739	0.934316	-0.348465	0.0746288	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151107	-0.177599	-1.53135	-0.0442837	1.81297	0.748475	-0.00108158	0.00022129	-0.000651865	-0.000684518	-0.000399571	0.000294116	0.0011194	0.270368	-0.380024	0.605127	-0.0549845	-0.0244437	-0.051173	0.0190411	-0.0112503	0.0178621	0.00988889	0.00198555	0.00397912	-0.00536192	0	0	0	0	0	0	0	-0.291861	-0.336467	-0.291206	0.328458	-0.0851614	0.101992	0.044828	0.0190411	-0.0112503	0.0178621	0.00988889	0.00198555	0.00397912	-0.00536192	
0.05812 0.620274	0.0183806	0.579085	0.0074666	0.934318	-0.348459	0.074629	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200595	0.151103	-0.177595	-1.53135	-0.0442837	1.81296	0.74847	0.000485375	-0.0010589	0.000772243	-0.000456345	-0.000266381	0.000196078	-0.000949156	0.269535	-0.378624	0.606263	-0.0548189	-0.0242759	-0.0510683	-0.0131118	0.00190215	-0.0123368	-0.00151746	-0.000331409	-0.000604786	0.00440744	0	0	0	0	0	0	0	-0.290873	-0.337162	-0.290275	0.32883	-0.0848943	0.101887	0.0447355	-0.0131118	0.00190215	-0.0123368	-0.00151746	-0.000331409	-0.000604786	0.00440744	
0.058901 0.620274	0.018378	0.579084	0.00746466	0.934318	-0.348462	0.0746283	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151105	-0.177597	-1.53135	-0.0442785	1.81297	0.748469	-0.000882842	-5.6319e-05	-4.16871e-05	0.000345384	0.000500581	0.000130718	7.93058e-05	0.266606	-0.375328	0.605386	-0.0544949	-0.0239394	-0.0509438	0.0085515	-0.00122792	0.00789219	0.00115768	-0.000304734	0.000257771	-0.002223	0	0	0	0	0	0	0	-0.28865	-0.336905	-0.288147	0.327965	-0.0842935	0.101239	0.0446337	0.0085515	-0.00122792	0.00789219	0.00115768	-0.000304734	0.000257771	-0.002223	
0.058971 0.620275	0.0183781	0.579083	0.00746726	0.934318	-0.348462	0.0746262	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200595	0.151108	-0.177601	-1.53135	-0.0442806	1.81296	0.748469	0.000617864	0.00116888	-0.001234	0.000787068	0.000333721	-0.000896199	-0.000659206	0.264665	-0.372272	0.604137	-0.054192	-0.0236749	-0.0508132	0.00305923	-0.0139818	0.00254535	0.0105837	0.000735628	0.00459156	0.000207535	0	0	0	0	0	0	0	-0.286588	-0.336261	-0.286161	0.327036	-0.083737	0.100714	0.0445282	0.00305923	-0.0139818	0.00254535	0.0105837	0.000735628	0.00459156	0.000207535	
0.058891 0.620274	0.0183758	0.579084	0.00746637	0.934317	-0.348464	0.0746281	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.151105	-0.177602	-1.53135	-0.0442806	1.81296	0.74847	-0.000237704	-0.000427173	-0.00137931	-3.21001e-05	0.000459839	-8.88394e-05	-0.000202112	0.266337	-0.369784	0.604396	-0.0539302	-0.0236822	-0.050694	0.0145006	-0.000236907	0.0135614	0.00149317	0.000726803	0.00101074	-0.00301062	0	0	0	0	0	0	0	-0.284955	-0.335953	-0.284591	0.327307	-0.0832899	0.100947	0.0444458	0.0145006	-0.000236907	0.0135614	0.00149317	0.000726803	0.00101074	-0.00301062	
0.059121 0.620275	0.0183789	0.579081	0.00746804	0.934318	-0.348462	0.0746265	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200595	0.151108	-0.177599	-1.53135	-0.0442829	1.81296	0.748472	0.000491144	0.000921644	0.000194209	-2.14001e-05	-0.000371609	0.000652851	0.000339977	0.268999	-0.367686	0.605476	-0.053693	-0.02377	-0.0505981	-0.00631045	-0.0143481	-0.00611743	0.00945269	0.000315504	0.00255468	0.0010547	0	0	0	0	0	0	0	-0.283608	-0.336003	-0.2833	0.328108	-0.0829064	0.101428	0.0443888	-0.00631045	-0.0143481	-0.00611743	0.00945269	0.000315504	0.00255468	0.0010547	
0.059481 0.620274	0.0183764	0.579083	0.00746771	0.934317	-0.348464	0.0746269	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151105	-0.177599	-1.53135	-0.044283	1.81296	0.748472	-0.000878996	-0.000591996	0.000129566	-1.42667e-05	-0.000247739	-3.94842e-05	0.000226651	0.270494	-0.366904	0.606903	-0.0535481	-0.0237669	-0.0505278	0.00838189	0.000919931	0.00797475	8.63703e-05	0.000967015	0.000346475	-0.00192847	0	0	0	0	0	0	0	-0.283079	-0.336502	-0.282796	0.328904	-0.0827176	0.101727	0.0443386	0.00838189	0.000919931	0.00797475	8.63703e-05	0.000967015	0.000346475	-0.00192847	
0.05925 0.620275	0.0183777	0.579085	0.00746652	0.934318	-0.348461	0.0746295	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.151107	-0.177599	-1.53135	-0.0442823	1.81296	0.748468	-2.91856e-05	0.000162148	8.64478e-05	0.000547301	7.21995e-05	0.000211036	-0.00103569	0.270267	-0.365903	0.607025	-0.0533847	-0.0236552	-0.0504706	-0.00292302	-0.00260079	-0.00286415	0.00106755	0.000425375	-0.000194097	0.00218021	0	0	0	0	0	0	0	-0.282398	-0.336505	-0.282135	0.32886	-0.0824765	0.101626	0.0442962	-0.00292302	-0.00260079	-0.00286415	0.00106755	0.000425375	-0.000194097	0.00218021	
0.05929 0.620275	0.0183766	0.579085	0.00746686	0.934316	-0.348465	0.0746292	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151107	-0.177599	-1.53135	-0.044283	1.81296	0.748475	-0.000576269	0.000108098	5.76845e-05	0.00101448	-0.000189226	0.00037805	0.00147968	0.269246	-0.364411	0.605154	-0.0531983	-0.0235309	-0.0504269	0.00787236	0.00275393	0.00763971	-0.0031958	0.000253015	-0.00204498	-0.00399243	0	0	0	0	0	0	0	-0.28141	-0.335449	-0.281158	0.327788	-0.0821568	0.10124	0.0442698	0.00787236	0.00275393	0.00763971	-0.0031958	0.000253015	-0.00204498	-0.00399243	
0.05941 0.620275	0.0183777	0.579083	0.0074676	0.934318	-0.348461	0.0746273	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151107	-0.177597	-1.53135	-0.044283	1.81296	0.748469	-0.000384179	7.20656e-05	0.00068811	-0.000530105	-0.000126151	-0.000460044	3.10664e-06	0.268207	-0.363758	0.603008	-0.0530814	-0.0234176	-0.0503999	-0.00232862	-0.0120358	-0.00247025	0.0100122	-3.98894e-05	0.00455729	0.000728204	0	0	0	0	0	0	0	-0.280959	-0.334269	-0.280689	0.326576	-0.081972	0.100824	0.0442516	-0.00232862	-0.0120358	-0.00247025	0.0100122	-3.98894e-05	0.00455729	0.000728204	
0.059681 0.620274	0.0183778	0.579083	0.00746575	0.934317	-0.348462	0.0746272	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151105	-0.177597	-1.53136	-0.0442798	1.81297	0.74847	-0.00025612	-0.000508768	0.000458769	-0.00100302	-8.41004e-05	-6.93368e-05	-0.000235288	0.266121	-0.36377	0.602403	-0.0529954	-0.023166	-0.0503691	-0.00166239	-0.00830863	-0.00180116	0.00756663	-6.19825e-05	0.00349664	0.000910002	0	0	0	0	0	0	0	-0.280897	-0.334173	-0.280613	0.325918	-0.0818763	0.10032	0.044216	-0.00166239	-0.00830863	-0.00180116	0.00756663	-6.19825e-05	0.00349664	0.000910002	
0.05928 0.620275	0.0183799	0.579082	0.00746662	0.934317	-0.348463	0.0746277	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.151108	-0.177595	-1.53135	-0.0442819	1.81296	0.748474	0.000386066	0.000867247	0.00086268	-1.90643e-05	-5.60669e-05	-0.000283584	0.00106384	0.262618	-0.365572	0.603955	-0.0530318	-0.0227325	-0.050325	-0.0100306	-0.0164459	-0.00975314	0.0118055	-0.00135073	0.00450867	0.00050592	0	0	0	0	0	0	0	-0.281907	-0.335623	-0.28159	0.326033	-0.0820574	0.099699	0.0441389	-0.0100306	-0.0164459	-0.00975314	0.0118055	-0.00135073	0.00450867	0.00050592	
0.05907 0.620275	0.0183757	0.579079	0.00746991	0.934317	-0.348463	0.0746239	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.15111	-0.177601	-1.53136	-0.0442834	1.81296	0.748469	-0.000299435	0.00113498	-0.0011881	-0.00121914	-0.000274737	4.83033e-05	-0.00122355	0.261005	-0.370312	0.609163	-0.0532904	-0.0223636	-0.0502661	0.0113296	-0.0266096	0.0101281	0.0217366	0.00296293	0.00877067	4.14621e-05	0	0	0	0	0	0	0	-0.284758	-0.339016	-0.284358	0.328067	-0.0827299	0.0996551	0.0440222	0.0113296	-0.0266096	0.0101281	0.0217366	0.00296293	0.00877067	4.14621e-05	
0.05942 0.620274	0.0183775	0.579083	0.00746716	0.934317	-0.348464	0.0746269	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.151105	-0.177599	-1.53135	-0.0442822	1.81296	0.748474	0.000357189	-0.00100659	-0.000235243	0.000393669	0.00029156	3.22022e-05	0.000879721	0.26185	-0.374222	0.615753	-0.0534853	-0.0221509	-0.0501856	0.000628905	0.0085496	0.000759538	-0.00645759	-0.00121266	-0.00245839	-0.00186756	0	0	0	0	0	0	0	-0.287118	-0.342786	-0.28667	0.331082	-0.0832915	0.10015	0.043902	0.000628905	0.0085496	0.000759538	-0.00645759	-0.00121266	-0.00245839	-0.00186756	
0.059461 0.620275	0.0183789	0.579085	0.00746701	0.934318	-0.348461	0.0746282	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.151108	-0.177597	-1.53135	-0.0442823	1.81296	0.748468	0.000238126	0.000535368	0.000492795	0.00202568	0.000194373	-0.000215891	-0.0013463	0.260896	-0.375227	0.617054	-0.0535091	-0.021925	-0.0500889	-0.010445	0.00315066	-0.00983547	-0.00494236	-0.000196993	-0.00283324	0.00401133	0	0	0	0	0	0	0	-0.287628	-0.343635	-0.287161	0.331432	-0.0834092	0.0999626	0.0437881	-0.010445	0.00315066	-0.00983547	-0.00494236	-0.000196993	-0.00283324	0.00401133	
0.059641 0.620275	0.0183745	0.579084	0.00746788	0.934316	-0.348467	0.0746289	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.151107	-0.177604	-1.53135	-0.0442837	1.81296	0.748475	0.000158751	-0.000292702	-0.00208431	0.00014403	-0.000345136	9.34317e-05	0.00127261	0.258995	-0.374682	0.613167	-0.0534849	-0.021778	-0.0499872	0.0206548	0.000559495	0.0197261	0.000509989	0.0022174	0.00040967	-0.00619136	0	0	0	0	0	0	0	-0.287152	-0.34155	-0.286656	0.329282	-0.0833203	0.0992577	0.0436811	0.0206548	0.000559495	0.0197261	0.000509989	0.0022174	0.00040967	-0.00619136	
0.05937 0.620275	0.0183753	0.579083	0.00746827	0.934316	-0.348465	0.074627	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.20059	0.151107	-0.177599	-1.53135	-0.0442837	1.81296	0.748472	-0.00110059	-0.000195135	0.0003737	-0.000460792	-0.00023009	-0.000446338	0.000102419	0.259166	-0.371292	0.608825	-0.0532574	-0.0218208	-0.0498865	0.00812237	-0.00796371	0.00750252	0.00754721	0.00099971	0.00379998	-0.00157163	0	0	0	0	0	0	0	-0.284951	-0.338775	-0.2845	0.327256	-0.0828015	0.098925	0.0436151	0.00812237	-0.00796371	0.00750252	0.00754721	0.00099971	0.00379998	-0.00157163	
0.05976 0.620275	0.0183762	0.579081	0.00746902	0.934316	-0.348465	0.0746253	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200591	0.151108	-0.177599	-1.53136	-0.0442837	1.81296	0.748475	0.000472698	0.000519524	0.000249137	-0.000956809	-0.000153394	0.000448426	0.000814264	0.260144	-0.367694	0.607245	-0.0530086	-0.0218517	-0.0497733	-0.00518167	-0.0177822	-0.00520419	0.0134888	-0.000521892	0.0048791	8.8518e-06	0	0	0	0	0	0	0	-0.282625	-0.337477	-0.282263	0.326624	-0.0822632	0.0989391	0.0435389	-0.00518167	-0.0177822	-0.00520419	0.0134888	-0.000521892	0.0048791	8.8518e-06	
0.059171 0.620275	0.0183795	0.579082	0.00746737	0.934317	-0.348463	0.0746279	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200596	0.151108	-0.177599	-1.53135	-0.044283	1.81296	0.748475	0.00152156	0.000346349	0.000166094	0.000568554	0.000135097	0.000298951	0.000542843	0.259473	-0.369216	0.608498	-0.0531864	-0.021672	-0.0496268	-0.0158218	-0.00490588	-0.0149772	0.00174138	-0.00177728	-0.000280814	0.00221213	0	0	0	0	0	0	0	-0.283411	-0.338269	-0.283031	0.327001	-0.0825835	0.098813	0.0433579	-0.0158218	-0.00490588	-0.0149772	0.00174138	-0.00177728	-0.000280814	0.00221213	
0.058841 0.620276	0.0183746	0.57908	0.007467	0.934316	-0.348467	0.0746248	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200588	0.15111	-0.177599	-1.53136	-0.0442791	1.81297	0.748475	-0.00195529	0.000787712	0.000110732	-0.00082739	0.000327423	-3.80584e-05	0.000361895	0.258653	-0.374222	0.611261	-0.0536705	-0.0214319	-0.0494262	0.0184397	-0.0196633	0.0168232	0.016786	0.000796707	0.00695161	-0.00438892	0	0	0	0	0	0	0	-0.2863	-0.34007	-0.285819	0.327998	-0.0835076	0.0987267	0.0430791	0.0184397	-0.0196633	0.0168232	0.016786	0.000796707	0.00695161	-0.00438892	
0.059381 0.620275	0.0183758	0.579082	0.00746712	0.934317	-0.348463	0.0746277	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151108	-0.177601	-1.53135	-0.0442812	1.81297	0.748468	-9.71021e-05	-3.16709e-05	-0.000482989	9.80205e-05	0.000218282	0.000449346	-0.00192888	0.26088	-0.377383	0.615168	-0.0540103	-0.0213855	-0.0491563	0.00135038	-0.00324662	0.00106384	0.0022095	0.00113318	0.000265304	0.00263991	0	0	0	0	0	0	0	-0.288032	-0.341963	-0.287511	0.329947	-0.0841632	0.0992624	0.0427632	0.00135038	-0.00324662	0.00106384	0.0022095	0.00113318	0.000265304	0.00263991	
0.05933 0.620276	0.0183758	0.579081	0.00746807	0.934317	-0.348464	0.0746274	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.15111	-0.177601	-1.53135	-0.0442827	1.81297	0.74847	-6.47347e-05	0.000535698	-0.000321991	0.000622159	-9.18375e-05	-0.000175154	-0.00057384	0.264546	-0.378138	0.618058	-0.0541609	-0.021464	-0.0488417	0.00225213	-0.0069728	0.00200828	0.00479319	0.00110507	0.00166568	0.000493628	0	0	0	0	0	0	0	-0.288253	-0.342931	-0.287745	0.331638	-0.0844372	0.099988	0.0424372	0.00225213	-0.0069728	0.00200828	0.00479319	0.00110507	0.00166568	0.000493628	
0.05906 0.620275	0.0183778	0.579081	0.00746732	0.934317	-0.348463	0.0746271	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151108	-0.177597	-1.53135	-0.0442822	1.81297	0.748471	-4.31565e-05	-0.00019968	0.000991766	-0.000142039	0.000176134	-0.000116769	-0.000145201	0.266581	-0.379107	0.6187	-0.0543313	-0.0214725	-0.0485405	-0.00895476	-0.00563737	-0.0086618	0.00417944	-0.00126005	0.00167601	0.00202912	0	0	0	0	0	0	0	-0.28859	-0.342854	-0.288064	0.332062	-0.0847284	0.100259	0.042117	-0.00895476	-0.00563737	-0.0086618	0.00417944	-0.00126005	0.00167601	0.00202912	
0.059381 0.620276	0.0183744	0.57908	0.00746879	0.934316	-0.348467	0.0746259	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.20059	0.15111	-0.177601	-1.53135	-0.044283	1.81296	0.748474	-2.8771e-05	0.000423692	-0.000545248	-9.46929e-05	-0.000119936	0.000396872	0.000886543	0.26678	-0.380864	0.618396	-0.0545437	-0.0213678	-0.0482884	0.0070765	-0.00941574	0.00657236	0.0070562	0.000619408	0.00228979	-0.00278593	0	0	0	0	0	0	0	-0.289431	-0.342562	-0.288854	0.331794	-0.0851082	0.100137	0.0418326	0.0070765	-0.00941574	0.00657236	0.0070562	0.000619408	0.00228979	-0.00278593	
0.059141 0.620275	0.0183763	0.57908	0.00746789	0.934317	-0.348464	0.0746257	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200591	0.151108	-0.177599	-1.53136	-0.0442817	1.81296	0.748471	-1.91807e-05	-0.000274351	0.000193314	-0.000712743	0.000360852	-0.000210137	0.000591029	0.266507	-0.382302	0.618367	-0.0546909	-0.0212207	-0.0480771	-0.000280495	-0.00884931	-0.000562393	0.00785365	-0.00123091	0.00362169	-0.00100534	0	0	0	0	0	0	0	-0.290107	-0.342507	-0.289488	0.331599	-0.0853922	0.0999581	0.0415941	-0.000280495	-0.00884931	-0.000562393	0.00785365	-0.00123091	0.00362169	-0.00100534	
0.05886 0.620275	0.0183763	0.579082	0.0074684	0.934318	-0.34846	0.0746264	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200592	0.151107	-0.177599	-1.53136	-0.044283	1.81296	0.748463	-1.27871e-05	-0.000832514	0.000128876	-0.000475162	-0.000200242	-0.000648718	-0.00177612	0.264839	-0.382085	0.617855	-0.0546696	-0.0209622	-0.0478761	-0.00372819	-0.00267811	-0.00364414	0.0033899	0.00108329	0.00239344	0.0038464	0	0	0	0	0	0	0	-0.289741	-0.342336	-0.289127	0.331008	-0.0853625	0.0995084	0.0413812	-0.00372819	-0.00267811	-0.00364414	0.0033899	0.00108329	0.00239344	0.0038464	
0.05885 0.620276	0.0183735	0.579081	0.0074689	0.934316	-0.348467	0.074626	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200588	0.15111	-0.177601	-1.53135	-0.044283	1.81296	0.748473	-0.00121495	0.000651416	-0.000470894	0.000889651	-0.000133494	7.6148e-05	0.000986059	0.262934	-0.379627	0.616049	-0.0544549	-0.0207213	-0.0476823	0.0179207	-0.00451307	0.0169201	0.00322286	0.00157512	0.000885227	-0.00522633	0	0	0	0	0	0	0	-0.287987	-0.341377	-0.287429	0.329822	-0.0849468	0.098951	0.0412026	0.0179207	-0.00451307	0.0169201	0.00322286	0.00157512	0.000885227	-0.00522633	
0.05893 0.620275	0.0183768	0.579079	0.00746876	0.934317	-0.348464	0.0746249	0.620258	0.0183755	0.579149	0.0074395	0.934314	-0.34846	0.0746766	0.200593	0.15111	-0.177601	-1.53136	-0.0442823	1.81296	0.748473	0.000953271	0.000434278	-0.000313929	-0.000613325	0.000148363	-0.000186594	0.000386105	0.263868	-0.377425	0.615076	-0.0542556	-0.0207234	-0.0475172	-0.00572848	-0.0159207	-0.00575216	0.0124339	-0.000781422	0.00508157	0.000568212	0	0	0	0	0	0	0	-0.286474	-0.340491	-0.285962	0.329437	-0.0845816	0.0989817	0.0410663	-0.00572848	-0.0159207	-0.00575216	0.0124339	-0.000781422	0.00508157	0.000568212	
